sku,name,category,price_zar,unit,qty_on_hand,last_updated
RB-CRS326G,MikroTik Cloud Router Switch 24 Port 2.5Gbps 4SFP+ Combo Ports 2xQSFP+ | CRS326-4C+20G+2Q+RM,Uncategorised,22995.0,pc.,0.0,2026-07-27 (wequote_export)
RB-CRS326Q,MikroTik Cloud Router Switch 24 Port SFP+ 2QSFP+ | CRS326-24S+2Q+RM,Uncategorised,11525.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-CRS328,MikroTik Cloud Router Switch 24 Port PoE 450W 4SFP+| CRS328-24P-4S+RM,Uncategorised,10450.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-CRS328S,MikroTik Cloud Router Switch 20 Port SFP 4SFP+ 4 Gigabit/SFP Ports | CRS328-4C-20S-4S+RM,Uncategorised,8650.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-CRS354Q,MikroTik Cloud Router Switch 48 Port Gigabit 4SFP+ 2 QSFP+ | CRS354-48G-4S+2Q+RM,Uncategorised,11895.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-CRS354QP,MikroTik Cloud Router Switch 48 Port PoE 700W 4SFP+ 2 QSFP+ | CRS354-48P-4S+2Q+RM,Uncategorised,20295.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-CRS510S,MikroTik Cloud Router Switch 8 Port SFP28 2 QSFP28 | CRS510-8XS-2XQ-IN,Uncategorised,18680.0,pc.,0.0,2026-07-27 (wequote_export)
RB-CRS518S,MikroTik Cloud Router Switch 16 Port SFP28 2 QSFP28 | CRS518-16XS-2XQ-RM,Uncategorised,37095.0,pc.,0.0,2026-07-27 (wequote_export)
RB-CSS326,MikroTik SwOS Smart Switch 24 Port Gigabit 2SFP+ | CSS326-24G-2S+RM,Uncategorised,3095.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-CSS610,MikroTik SwOS Smart Switch 8 Port Gigabit 2SFP+ PoE Input | CSS610-8G-2S+IN,Uncategorised,2295.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-CSS610P,MikroTik SwoS Cloud Switch 8 Port PoE 2 SFP+ | CSS610-8P-2S+IN,Uncategorised,4475.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-CUBE60P,MikroTik Cube Pro60 AC 60GHz/5GHz Outdoor CPE | CubeG-5ac60ay,Uncategorised,2895.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-CUBE60PKIT,MikroTik Wireless Wire Cube Pro 60GHz/5GHz Outdoor Kit | CubeG-5ac60aypair,Uncategorised,5825.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-CUBE60PS,MikroTik CubeSA 60Pro ac 60GHz 60° Integrated Sector | CubeG-5ac60ay-SA,Uncategorised,3850.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-FBPLUS,MikroTik FiberBox Plus 4 SFP+ Outdoor Switch | CRS305-1G-4S+OUT,Uncategorised,5030.0,pc.,0.0,2026-07-27 (wequote_export)
RB-FLEX,MikroTik Flex-Guide 0.5M RPSMA-RPSMA Cable | ACRPSMA,Uncategorised,215.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-FTC,MikroTik Gigabit Fibre to Copper Converter | RBFTC11,Uncategorised,775.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-FTCXG,MikroTik 10Gbps Fibre to Copper Converter | FTC11XG,Uncategorised,2695.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-GESP,MikroTik Outdoor Gigabit Surge Protector with PoE | GESP,Uncategorised,625.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-GESPIN,MikroTik Indoor Gigabit PoE Injector with Surge Protection | GESP+POE-IN,Uncategorised,295.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-GPEN21,MikroTik GPEN21 Smart Media Converter with PoE Pass-through | GPEN21,Uncategorised,775.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-GPER,MikroTik Gigabit Passive Ethernet Repeater | GPeR,Uncategorised,550.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-GPERO,MikroTik IP67 Outdoor Enclosure for RB-GPER | GPeR-IP67-Case,Uncategorised,130.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-GPS,MikroTik Active GPS antenna for LtAP mini LTE Kit | ACGPSA,Uncategorised,145.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-GROOVEA52,MikroTik GrooveA 52 Dual Band L4 Outdoor WiFi Radio | RBGrooveA-52HPn,Uncategorised,1595.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-HAP,MikroTik hAP 5 Port Ethernet 300Mbps WiFi 4 Router | RB951Ui-2nD,Uncategorised,875.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-HAPAC2,MikroTik hAP ac2 5 Port Gigabit 1200Mbps WiFi 5 Router | RBD52G-5HacD2HnD-TC,Uncategorised,1525.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-HAPACL,MikroTik hAP ac Lite 5 Port Ethernet 750Mbps WiFi 5 Router | RB952Ui-5ac2nD,Uncategorised,1095.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-HAPACLTC,MikroTik hAP ac Lite Tower 5 Port Ethernet 750Mbps WiFi 5 Router | RB952Ui-5ac2nD-TC,Uncategorised,1095.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-HAPAX2,MikroTik hAP ax2 5 Port Gigabit 1800Mbps WiFi 6 Router | C52iG-5HaxD2HaxD-TC,Uncategorised,1975.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-HAPAX3,MikroTik hAP ax3 4 Gigabit 1 Port 2.5G PoE 1800Mbps WiFi 6 Router | C53UiG+5HPaxD2HPaxD,Uncategorised,2695.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-HAPAXL,MikroTik hAP ax lite 4 Port Gigabit 600Mbps WiFi 6 Router | L41G-2axD,Uncategorised,1125.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-HAPAXLLTE6,MikroTik hAP ax lite LTE6 4 Port Gigabit 600Mbps WiFi 6 Router | L41G-2axD&FG621-EA,Uncategorised,2350.0,pc.,0.0,2026-07-27 (wequote_export)
RB-HAPL,MikroTik hAP Lite 4 Port Ethernet 300Mbps WiFi 4 Router | RB941-2nD,Uncategorised,485.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-HAPLTC,MikroTik hAP Lite Tower 4 Port Ethernet 300Mbps WiFi 4 Router | RB941-2nD-TC,Uncategorised,485.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-HEX,MikroTik hEX 5 Port Gigabit Desktop Router | RB750Gr3,Uncategorised,1150.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-HEXLITE,MikroTik hEX Lite 5 Port Ethernet Desktop Router | RB750r2,Uncategorised,825.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-HEXPOE,MikroTik hEX PoE 5 Port Gigabit 1SFP PoE Out Desktop Router | RB960PGS,Uncategorised,1750.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-HEXPOEL,MikroTik hEX PoE Lite 5 Port Ethernet 4 PoE Router | RB750UPr2,Uncategorised,1195.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-HEXS,MikroTik hEX S 5 Port Gigabit 1SFP Desktop Router| RB760iGS,Uncategorised,1325.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-L009UGSAX,MikroTik 8 Gigabit 1x2.5Gbps SFP Dual Core WiFi 6 Router | L009UiGS-2HaxD-IN,Uncategorised,2475.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-L009UGSRM,MikroTik 8 Gigabit 1x2.5Gbps SFP Dual Core Router | L009UiGS-RM,Uncategorised,2295.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-L4,MikroTik WISP Level 4 License,Uncategorised,750.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-LHG5-3,MikroTik LHG 5 Tripack 24.5dBi PtP CPE | RBLHG5kit,Uncategorised,4095.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-LHG5ACXL4,MikroTik LHG XL 5 ac 27dBi PtP CPE 4 Pack | RBLHGG-5acD-XL4pack,Uncategorised,9475.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-LHG60,MikroTik LHG 60GHz PtP CPE | RBLHGG-60ad,Uncategorised,3095.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-LHG60KIT,MikroTik LHG Wireless Wire Dish 60GHz PtP Kit | RBLHGG-60adkit,Uncategorised,6095.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-LHGHP5XL4,MikroTik LHG XL HP5 27dBi PtP CPE 4 Pack | RBLHG-5HPnD-XL4pack,Uncategorised,7975.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-LHGLTE6,MikroTik LHG LTE6 Kit 17dBi Outdoor CPE | LHGGR&FG621-EA,Uncategorised,4295.0,pc.,0.0,2026-07-27 (wequote_export)
RB-LHGM,MikroTik LHG Series Metal Pole Mount Adapter | LHGMount,Uncategorised,275.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-LHGSM,MikroTik LHG Series Metal Pole Mount Bracket | solidMOUNT,Uncategorised,575.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-LTAP,MikroTik LtAP Mini LTE Kit Dual SIM and GPS Router | RB912R-2nD-LTm&R11e-LTE,Uncategorised,1975.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-LTAPHDLTE6,MikroTik LtAP LTE6 Kit 3 SIM 2 mPCIe and GPS Router | LtAP-2HnD&FG621-EA,Uncategorised,4675.0,pc.,0.0,2026-07-27 (wequote_export)
RB-LTDM,MikroTik LtAP DINRail Pro Mounting Bracket | DRP-LTM,Uncategorised,175.0,pc.,0.0,2026-07-27 (wequote_export)
RB-MANTBOX12,MikroTik mANTBox 2 12s 12dBi 120' Integrated Sector | RB911G-2HPnD-12S,Uncategorised,1925.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-MANTBOX15AX,MikroTik mANTBox ax 15s WiFi 6 Integrated Sector | L22UGS-5HaxD2HaxD-15S,Uncategorised,3425.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-MAP,MikroTik mAP 2.4GHz  1.2dBi USB PoE WiFi AP | RbmAP2nD,Uncategorised,875.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-NETBOX5,MikroTik NetBox 5 Outdoor WiFi Router | RB911G-5HPacD-NB,Uncategorised,2515.0,pc.,0.0,2026-07-27 (wequote_export)
RB-NETBOX5AX,MikroTik NetBox 5 ax Outdoor WiFi 6 Router | L11UG-5HaxD-NB,Uncategorised,2175.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-NETMETAL,MikroTik NetMetal 5SHP AC 1SFP Outdoor WiFi Router | RB921UAGS-5SHPacD-NM,Uncategorised,2850.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-NETPOWER16P,MikroTik netPower 16P 16 PoE Output 2 SFP+ Outdoor Switch | CRS318-16P-2S+OUT,Uncategorised,5395.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-NETPOWERL7R,MikroTik netPower Lite 7R 1 PoE out 7 PoE input Switch | CSS610-1Gi-7R-2S+OUT,Uncategorised,3295.0,pc.,0.0,2026-07-27 (wequote_export)
RB-OMNITIK5AC,MikroTik OmniTIK 5ac 7.5dBi PoE Outdoor WiFi Omni AP | RBOmniTikPG-5HacD,Uncategorised,2750.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-PBPRO,MikroTik PowerBox Pro 5 Port Gigabit 1SFP Outdoor Router | RB960PGS-PB,Uncategorised,2175.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-QM,MikroTik QuickMount for Small Pole Mount Devices | QM,Uncategorised,75.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-QMP,MikroTik QuickMount Pro for Sectors and SXT | QMP,Uncategorised,130.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-QMPLHG,MikroTik QuickMount Pro for Light Head Grid | QMP-LHG,Uncategorised,140.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-QMX,MikroTik quickMOUNT X Pole Mount Bracket for SXTSQ | QM-X,Uncategorised,75.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-RMTRAY,Scoop 19 Inch Rack Mount Tray for MikroTik HEX & hAP Series,Uncategorised,185.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-SXTG5ACSA,MikroTik SXT SA5 ac 14dBi 90' Integrated Sector | RBSXTG-5HPacD-SA,Uncategorised,2775.0,pc.,0.0,2026-07-27 (wequote_export)
RB-SXTLTE6,MikroTik SXT LTE6 Kit 9dBi PoE Outdoor CPE | SXTR&FG621-EA,Uncategorised,2790.0,pc.,0.0,2026-07-27 (wequote_export)
RB-SXTSQ2,MikroTik SXTsq Lite 2 10dBi Outdoor CPE | RBSXTsq2nD,Uncategorised,775.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-SXTSQ5AC,MikroTik SXTsq 5 ac 16dBi Dual Chain Outdoor CPE | RBSXTsqG-5acD,Uncategorised,1250.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-SXTSQM,MikroTik Adjustable SXTsq Mount | SXTsq-mount,Uncategorised,175.0,pc.,0.0,2026-07-27 (wequote_export)
RB-TAG-IN,MikroTik Indoor IoT Bluetooth Tag | TG-BT5-IN,Uncategorised,215.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-TAG-OUT,MikroTik Outdoor IoT Bluetooth Tag | TG-BT5-OUT,Uncategorised,350.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-WAPAC,MikroTik wAP ac Dual Band 2.5dBi Outdoor WiFi Router | RBwAPG-5HacD2HnD,Uncategorised,2095.0,pc.,0.0,2026-07-27 (wequote_export)
RB-WAPLORA8,MikroTik wAP LR8 Kit 2.4Ghz 2dBi LoraWAN Gateway | RBwAPR-2nD&R11e-LR8,Uncategorised,2750.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-WAPLTE,MikroTik wAP LTE Kit 2.4GHz Wireless Router with LTE Modem | wAPR-2nD&EC200A-EU,Uncategorised,1925.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RB-WAPLTE6AC,MikroTik wAP ac LTE6 Kit Dual Band Router with LTE6 Modem | RBwAPGR-5HacD2HnD&R11e-LTE6,Uncategorised,4850.0,pc.,0.0,2026-07-27 (wequote_export)
RB-WAPLTEAC,MikroTik wAP ac LTE Kit Dual Band Router with LTE Modem | wAPGR-5HacD2HnD&EC200A-EU,Uncategorised,3925.0,pc.,0.0,2026-07-27 (wequote_export)
RB-WES,0.5M RPSMA Male to RPSMA Female Cable,Uncategorised,130.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RCK-FMT330V,TOWER FRONT MOUNT TRAY 330MM ,Uncategorised,285.0,pc.,0.0,2026-07-27 (wequote_export)
RCK-SH-05A-42U-600-M,"42U 600X600MM, 4 FANS,3 SHELVES, MESH DOOR",Uncategorised,9621.43,pc.,0.0,2026-07-27 (wequote_export)
RCK-SH-J017-G3-10-01,1U CANTILEVER SHELF DIM 450MM,Uncategorised,236.6,pc.,0.0,2026-07-27 (wequote_export)
RCK-SH-J019-1U,1U BLANKING PANEL,Uncategorised,55.35,pc.,0.0,2026-07-27 (wequote_export)
RCK-SH-J019-2U,2U BLANKING PANEL JH0222U,Uncategorised,67.0,pc.,0.0,2026-07-27 (wequote_export)
RCK-SH-J019-4U-G5-25-06,4U BLANKING PANEL ** AMENDED ** JH02 4U,Uncategorised,145.2,pc.,0.0,2026-07-27 (wequote_export)
RECMC4141-HD,DStv HD Single View Decoder – Model 9S ,DSTV,607.83,pc.,0.0,2026-07-27 (wequote_export)
RECMCEXPLORA-3B,Explorer 3B,DSTV,2173.04,pc.,0.0,2026-07-27 (wequote_export)
RECMCEXPLORA3-UL,RECEIVER MULTICHOICE EXPLORA ULTRA STANDALONE,DSTV,3667.19,pc.,0.0,2026-07-27 (wequote_export)
RG-EG105G,Reyee 5 Port Gigabit 2 WAN Cloud Router | RG-EG105G,Uncategorised,1350.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-EG105GP,Reyee 5 Port Gigabit 2 WAN 4 PoE 54W Cloud Router | RG-EG105G-P,Uncategorised,1550.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-EG105GW,Reyee 5 Port Gigabit AC Wave 2 Cloud Router | RG-EG105GW(T),Uncategorised,1425.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-EG1510XS,Reyee 8 Port Multi Gigabit 2SFP+ Multi-WAN Cloud Router | RG-EG1510XS,Uncategorised,7075.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-EG210GP,Reyee 10 Port Gigabit 4 WAN 8 PoE 70W Cloud Router | RG-EG210G-P,Uncategorised,2730.0,pc.,0.0,2026-07-27 (wequote_export)
RG-EG305GP,Reyee 5 Port Gigabit 4 WAN 4 PoE 60W Cloud Router | RG-EG305GH-P-E,Uncategorised,3150.0,pc.,0.0,2026-07-27 (wequote_export)
RG-EG310GP,Reyee 10 Port Gigabit 4 WAN 8 PoE 110W Cloud Router | RG-EG310GH-P-E,Uncategorised,3450.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-ES205GP,Reyee 5 Port Gigabit with 4 PoE 54W Managed Switch | RG-ES205GC-P,Uncategorised,1050.0,pc.,0.0,2026-07-27 (wequote_export)
RG-ES209GP,Reyee 9 Port Gigabit with 8 PoE 120W Managed Switch | RG-ES209GC-P,Uncategorised,1895.0,pc.,0.0,2026-07-27 (wequote_export)
RG-ES220GP,Reyee 18 Port Gigabit with 16 PoE 250W 2SFP Managed Switch | RG-ES220GS-P,Uncategorised,3050.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-ES228GP,Reyee 26 Port Gigabit with 24 PoE 370W 2SFP Managed Switch | RG-ES228GS-P,Uncategorised,4050.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-EST100,Reyee 2.4GHz 300Mbps 8dBi 70° Pre-Paired Kit | RG-EST100-E,Uncategorised,825.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-EST310,Reyee 5GHz AC 10dBi 60° Pre-Paired Kit | RG-EST310 V2,Uncategorised,1795.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-EW1200F,Reyee Dual Band AC 1200Mbps 5dBi Fast Ethernet Mesh Router | RG-EW1200,Uncategorised,375.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-EW1200R,Reyee Dual Band AC 1200Mbps 4dBi Mesh Range Extender | RG-EW1200R,Uncategorised,575.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-EW1300G,Reyee Dual Band AC 1300Mbps Gigabit Mesh Router | RG-EW1300G,Uncategorised,575.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-EW1800GX,Reyee Dual Band WiFi 6 1800Mbps 6dBi Gigabit Mesh Router | RG-EW1800GX Pro,Uncategorised,1295.0,pc.,0.0,2026-07-27 (wequote_export)
RG-EW3000GX,Reyee Dual Band WiFi 6 3000Mbps 5dBi Gigabit Mesh Router | RG-EW3000GX PRO,Uncategorised,825.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-NBS24G4S,Reyee 24 Port Gigabit 4SFP Layer 2+ Smart Switch | RG-NBS3100-24GT4SFP-V2,Uncategorised,2595.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-NBS24P4S,Reyee 24 Port Gigabit PoE 370W 4SFP Layer 2+ Smart Switch | RG-NBS3100-24GT4SFP-P-V2,Uncategorised,4850.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-NBS8P2S,Reyee 8 Port Gigabit PoE 125W 2SFP Layer 2+ Smart Switch | RG-NBS3100-8GT2SFP-P,Uncategorised,2650.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-RAP1200GP,Reyee Dual Band WiFi 5 1300Mbps 5 Port Gigabit Mesh In-Wall AP | RG-RAP1200(P),Uncategorised,1150.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-RAP2200F,Reyee Dual Band WiFi 5 1300Mbps Fast Ethernet Ceiling Mount AP | RG-RAP2200(F),Uncategorised,925.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-RAP2200G,Reyee Dual Band WiFi 5 1300Mbps Gigabit Ceiling Mount AP | RG-RAP2200(E),Uncategorised,1050.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-RAP2266GX,Reyee Dual Band WiFi 6 3000Mbps Gigabit Ceiling Mount AP | RG-RAP2266,Uncategorised,1625.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-RAP52G,Reyee Dual Band WiFi 5 1300Mbps Gigabit Compact Outdoor AP | RG-RAP52-OD,Uncategorised,1250.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RG-RAP6262GX,Reyee Dual Band WiFi 6 1800Mbps Gigabit Outdoor AP | RG-RAP6262G,Uncategorised,2995.0,pc.,0.0,2026-07-27 (wequote_export)
RJ-45,Linkbasic RJ45 Cat5e UTP Modular Plug,Uncategorised,1.3,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45-6A,Linkbasic RJ45 Cat6a UTP Modular Plug,Uncategorised,8.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45-6FTP,Linkbasic RJ45 Cat6 Shielded FTP Modular Plug,Uncategorised,10.75,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45-CAT6,Linkbasic RJ45 Cat6 UTP Modular Plug,Uncategorised,3.5,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45-CAT6EZ,Scoop EZ RJ45 CAT6 UTP Modular Plug,Uncategorised,3.75,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45-EZ,Scoop EZ RJ45 CAT5e UTP Modular Plug,Uncategorised,3.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45-FTP,Linkbasic RJ45 Cat5e Shielded FTP Modular Plug,Uncategorised,3.75,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45-FTPEZ,Scoop EZ RJ45 CAT5e FTP Modular Plug,Uncategorised,4.75,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45A,RJ45 Barrel Connector Female to Female,Uncategorised,14.0,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45B,Linkbasic Grey Boots RJ45,Uncategorised,0.95,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45B-6FTP,Linkbasic Grey Boots for RJ45-6FTP,Uncategorised,1.5,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45B-6FTPBL,Linkbasic Black Boots for RJ45-6FTP,Uncategorised,1.5,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45B-B,Linkbasic Blue Boots RJ45,Uncategorised,0.95,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45B-BL,Linkbasic Black Boots RJ45,Uncategorised,0.95,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45B-G,Linkbasic Green Boots RJ45,Uncategorised,0.95,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45B-R,Linkbasic Red Boots RJ45,Uncategorised,0.95,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45B-Y,Linkbasic Yellow Boots RJ45,Uncategorised,0.95,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45CB,Linkbasic RJ45 Grey Crimp Boot,Uncategorised,0.95,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45CB-B,Linkbasic RJ45 Blue Crimp Boot,Uncategorised,0.95,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45CB-BL,Linkbasic RJ45 Black Crimp Boot,Uncategorised,0.95,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45CB-O,Linkbasic RJ45 Orange Crimp Boot,Uncategorised,0.95,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RJ45CB-R,Linkbasic RJ45 Red Crimp Boot,Uncategorised,0.95,pc.,0.0,2026-08-05 (scoop retail-incl-VAT as D-One ex-VAT price)
RL-CP301-3,Olarm - Paradox EVO Adaptor Board,Alarm,49.99,pc.,0.0,2026-07-27 (wequote_export)
ROCK11328B,AQ Rocket11 Speaker Cable (100m Black),Speaker System,30000.0,pc.,0.0,2026-07-27 (wequote_export)
ROCK11B3.0FRBS,AQ 3.0M PR ROCKET 11 BK BAN/S,Uncategorised,7304.35,Pair,0.0,2026-07-27 (wequote_export)
