sku,description,sales_price,cost
2460-853692,Russound BTC2X Bluetooth Receiver,5826.089999999999,4020.0
1210-532474,Russound CAA66 Multiroom Controller,43478.26,30000.0
2880-536380,Russound D1650I Power Amplifier,56260.87,38820.0
2800-533280,Russound D250LS Power Amplifier,11217.390000000001,7740.0
1550-853630,Russound IPK1 Keypad,6000.0,4140.0
5300-536519,Russound IRE1 Low Profile IR Emitter,260.87,180.0
5300-536533,Russound IRE2 Dual Emitter,365.21999999999997,252.0
1210-528392,Russound KP6 LED Keypad,4173.91,2880.0
1210-528385,Russound KPL LCD Keypad,8000.0,5520.0
4500-537110,Russound MBXAMPi WiFi Streamer Amplifier,19130.43,13200.0
4500-537226,Russound MBXPRE Wifi Streamer,13913.04,9600.0
1550-536403,Russound MCA66i Multiroom Controller,61739.130000000005,42600.0
1550-536410,Russound MCA88i Multiroom Controller,85913.04000000001,59280.0
4700-853470,Russound MixAmp60 Line Amplifier,10434.78,7200.0
3615-604027,Russound SDB4.1 4Z Volume Control,13043.480000000001,9000.0
3615-604034,Russound SDB6.1 6Z Volume Control,16173.91,11160.0
5300-536809,Russound SLM1K IR kit,2347.83,1620.0
3630-520679,Russound SS4.2 4Z Speaker Selector,3478.2599999999998,2400.0
3630-520686,Russound SS6.2 6Z Speaker Selector,4782.61,3300.0
1700-535000,Russound USRC Remote control,1478.26,1020.0
2800-853678,Russound VKP1 Keypad,8695.65,6000.0
2800-853685,Russound VPS2 Power Supply,2956.52,2040.0
2620-853791,Russound XTS7 Colour Touchscreen,17391.3,12000.0
Model S-15 L/R,S-15 L/R speaker,111576.52857142901,78103.57
S-210,S-210 Woofers,115447.82857142901,80813.48
SAV-S12,"S12 HOST, PLUS RUNTIME",40176.520000000004,24105.920000000002
SAV-S12VIDEO,"S12 HOST, PLUS RUNTIME, 3RD PART VIDEO PACKAGE",46330.43,27798.27
SAV-S12REM,"S12 HOST, PLUS RUNTIME, PLUS REM-4000",46941.740000000005,28165.05
SAV-S12REMVIDEO,"S12 HOST, PLUS RUNTIME, PLUS REM-4000, 3RD PART VIDEO PACKAGE",62426.96,37456.18
S150L,S150 Left Black,33042.61,20726.73
S150R/C,S150 Right/C Black,33042.61,20726.73
S150T,S150T Black Pair,43477.39,27272.18
S150TW,S150T White Pair,42607.83,23994.780000000002
SHR-S2-01,S2 HOST RACK MOUNTABLE,20518.260000000002,12310.960000000001
SAV-Cinema,S2 HOST WITH PRO REMOTE X2,84178.26000000001,0.0
SAV-S2,"S2 HOST, PLUS RUNTIME",19790.43,11874.27
SAV-S2REM,"S2 HOST, PLUS RUNTIME, PLUS REM-4000",37849.57,22709.74
S300L,S300 Left Black,62607.83,37564.700000000004
S300R/C,S300 Right/C Black,62607.83,35473.04
S300 TWEETER,S300 TWEETER SPARE PART,70260.87,0.0
S300T,S300T Black Pair,86955.65000000001,54544.91
S300TW,S300T White Pair,82607.83,46951.3
S8ATMBL,S8 ATM BLACK,3208.7,2586.22
S8ATMWA,S8 ATM WALNUT,4346.96,2246.0899999999997
S8ATMWH,S8 ATM WHITE,4346.96,2246.0899999999997
S801BL,S801 Black,2260.0,2185.22
S801WA,S801 WALNUT,3121.74,2185.22
S801WH,S801 WHITE,3121.74,2185.22
S803HCSBL,S803 HCS Black,11303.48,8477.609999999999
S803HCSWA,S803 HCS Walnut,11303.48,8477.609999999999
S803HCSWH,S803 HCS White,11303.48,8477.609999999999
S803WA,S803 WALNUT,4339.13,3037.39
S803WH,S803 WHITE,4339.13,3037.39
S805HCSBL,S805 HCS Black,13042.61,9781.96
S805HCSWA,S805 HCS Walnut,13042.61,9781.96
S805HCSWH,S805 HCS White,13042.61,9781.96
S805WA,S805 Walnut,6947.83,4863.48
S805WH,S805 White,6947.83,4863.48
S807HCSBL,S807 HCS Black,14781.74,11086.300000000001
S807HCSWH,S807 HCS WHITE,14781.74,11086.300000000001
S807HCSWA,S807 HCS Walnut,14781.74,11086.300000000001
S807WA,S807 WALNUT,9208.699999999999,6446.089999999999
S807WH,S807 White,9208.699999999999,6446.089999999999
S808SUBBL,S808 Sub Black,4086.0899999999997,3521.0899999999997
S808SUBWA,S808 Sub Walnut,4086.0899999999997,3521.0899999999997
S808SUBWH,S808 Sub White,4086.0899999999997,3521.0899999999997
S809HCSBL,S809 HCS Black,17390.43,13042.83
S809HCSWA,S809 HCS Walnut,17390.43,13042.83
S809HCSWH,S809 HCS White,17390.43,13042.83
S809WA,S809 WALNUT,11739.130000000001,8217.39
S809WH,S809 WHITE,11739.130000000001,8217.39
S81CENBL,S81 CEN BLACK,3121.74,2185.22
S81CENWA,S81 CEN WALNUT,3121.74,2185.22
S81CENWH,S81 CEN WHITE,3121.74,2185.22
S810SUBWH,S810 SUB WHITE,5216.5199999999995,3651.5699999999997
S810SUBBL,S810 Sub Black,5216.5199999999995,3651.5699999999997
S810SUBWA,S810 Sub Walnut,5216.5199999999995,3651.5699999999997
S83CENBL,S83 CEN BLACK,3469.5699999999997,2428.7
S83CENWA,S83 CEN WALNUT,3469.5699999999997,2428.7
S83CENWH,S83 CEN WHITE,3469.5699999999997,2428.7
UA43U8000FKXXA,"SAMSUNG 43"" UHD 4K SMART TV",6209.93571428571,4346.955
SAVA1001,SAVA 1001 SMART AV BLUETOOTH,1852.1699999999998,1296.52
SAVA1014,SAVA 1014 SMART AV REMOTE EXTENDER,1852.1699999999998,1296.52
SAVA1021,SAVA 1021 SMART AV CONVERTER AV  TO  HDMI,1617.3899999999999,1132.1699999999998
SAVA1022,SAVA 1022 SMART AV WIRELESS HDMI,5773.91,4041.74
SAVA1026,SAVA 1026 SMART AV 4K HDMI SWITCH,1852.1699999999998,1296.52
SAVA1031,SAVA 1031 SMART AV CONVERTER COAX TOS,1043.48,730.43
SAVA1041,SAVA 1041 SMART AV CONVERTER DIG  TO  STEREO,1382.61,967.8299999999999
DOR-VERSO2SMN-00,SAVANT - DOR-VERSO2SMN-00 - SAVANT 2N IP VERSO 2.0 DOOR STATION SURFACE MOUNT NICKEL,48226.090000000004,28935.65
WFB-1GMGLV-00,SAVANT - WFB-1GMGLV-00 - ASCEND ASSEMBLED - 1 GANG (SPACE GRAY),9831.05714285714,6881.74
FF2-OSOSWM-00,SAVANT ASCEND FACEPLATE - 2 GANG (SNOW WHITE),1198.26,718.96
SHA-FBINDCHOICE-01,SAVANT CHOICE FABRIC AND BRACKET BINDER,18780.0,15024.0
SSL-PROE-1YR,SAVANT ESSENTIALS 1 YEAR SUBSCRIPTION (PRO),17851.3,10710.79
SSL-S2EMBE-1YR,SAVANT ESSENTIALS 1 YEAR SUBSCRIPTION (S2 OR EMBEDDED),2433.91,1460.35
SSL-SMRTE-1YR,SAVANT ESSENTIALS 1 YEAR SUBSCRIPTION (SMART),8925.22,5355.139999999999
SSL-SUPERPROE-1YR,SAVANT ESSENTIALS 1 YEAR SUBSCRIPTION (SUPER PRO),35703.48,21422.09
LIG-IBR30C4-00,SAVANT GLOBE,795.65,636.53
PAV-SIPA1SM-00,SAVANT IP AUDIO 1 WITH SAVANT MUSIC 2.0,22145.600000000002,15501.92
PAV-VIMVP1F-10,SAVANT IP VIDEO SINGLE INPUT TRANSMITTER 4K UHD WITH CONTROL - FIBER,41895.65,25137.4
RCK-3000-03,SAVANT PRO 1U RACK SHELF,8128.7,4877.219999999999
SVR-5200S-01,SAVANT PRO HOST,46633.04,37306.44
REM-4000JBI-00,SAVANT PRO REMOTE X2 - JET BLACK (INTERNATIONAL),21366.09,12819.66
REM-4000RGI-00,SAVANT PRO REMOTE X2 - ROSE GOLD (INTERNATIONAL),21366.09,12819.66
REM-4000SGI-00,SAVANT PRO REMOTE X2 SPACE GRAY (INTERNATIONAL),18992.170000000002,11395.310000000001
PAV-AOM8C-10,SAVANT PROAV 16 CHANNEL AUDIO OUTPUT IP RECEIVER WITH CONTROL,44479.130000000005,26687.48
PAV-VIM4S-10,SAVANT PROAV 4 VIDEO INPUT IP TRANSMITTER 4K UHD WITH CONTROL,223427.83000000002,134056.7
PAV-VIM4S-00,SAVANT PROAV 4 VIDEO INPUT IP TRANSMITTER 4K UHD WITH CONTROL,210307.83000000002,126184.70000000001
PAV-AIM7C-20,SAVANT PROAV 7 SOURCE AUDIO INPUT IP TRANSMITTER WITH CONTROL,29653.04,17791.83
PAV-AIM7C-10,SAVANT PROAV 7 SOURCE AUDIO INPUT IP TRANSMITTER WITH CONTROL,28726.09,17235.66
PAV-VIM8S-10,SAVANT PROAV 8 VIDEO INPUT IP TRANSMITTER 4K UHD WITH CONTROL,383019.13,229811.48
SFL-RING1-00,SAVANT RING LICENCE,1245.22,747.14
HST-SAVANT7-00,SAVANT SMART HOST WITH LICENSE (DOES NOT INCLUDE ESSENTIALS),32643.48,19586.09
SSC-0012-00,SAVANT SMARTCONTROL 12 - SMART CONTROLLER WITH 6 IR 2 RS232 2 GPIO AND 2 RELAY,16713.04,10027.83
SSC-0014-00,SAVANT SMARTCONTROL 14 - SMART CONTROLLER WITH 7 GPIO AND 7 RELAY,16713.04,10027.83
SSC-W002G-01,SAVANT SMARTCONTROL 2 - WI-FI SMART CONTROLLER WITH 1 GPIO AND 1 RELAY,8206.96,4924.179999999999
SSC-W003I-01,SAVANT SMARTCONTROL 3 - WI-FI SMART CONTROLLER WITH 3 IR,8206.96,4924.179999999999
SSC-W02R-00,SAVANT SMARTCONTROL RS232 - WI-FI SMART CONTROLLER WITH 2 RS232,8206.96,4924.179999999999
SSC-002485-00,SAVANT SMARTCONTROL RS485 - ETHERNET,16713.04,10027.83
SSC-W485-00,SAVANT SMARTCONTROL RS485 - WI-FI SHADE CONTROLLER WITH 1 RS485,8206.96,4924.179999999999
SVR-7100S-00,SAVANT SUPER PRO HOST,312446.96,249957.57
ITP-E5500V2B-00,SAVANT TOUCH 5.5 INCH CONTROL SCREEN - BLACK,25652.170000000002,17956.53
ITP-E5500B-30,SAVANT TOUCH 5.5 INCH CONTROL SCREEN - BLACK,24417.39,14650.44
ITP-E5500V2W-00,SAVANT TOUCH 5.5 INCH CONTROL SCREEN - WHITE,25652.170000000002,17956.53
ITP-E5500W-30,SAVANT TOUCH 5.5 INCH CONTROL SCREEN - WHITE,24417.39,14650.44
ITP-E8000V2B-00,SAVANT TOUCH 8 INCH CONTROL SCREEN - BLACK,30000.0,21000.0
ITP-E8000B-30,SAVANT TOUCH 8 INCH CONTROL SCREEN - BLACK,31598.260000000002,18958.96
ITP-E8000V2W-00,SAVANT TOUCH 8 INCH CONTROL SCREEN - WHITE,30000.0,21000.0
ITP-E8000W-30,SAVANT TOUCH 8 INCH CONTROL SCREEN - WHITE,31598.260000000002,18958.96
LCB-TIE5-00,SAVANT TRUE IMAGE CONTROLLER,1103.48,662.09
ITP-5900V3W-00,SAVANT Touch 5.9 Inch AMOLED Control Screen - White,51947.83,31168.7
SKL-1010-00,SAVANT- SKL- 1010- 10 KEYPAD POWER AND CONTROLLER,6839.129999999999,4787.4
LUT-QS-1000,SCP Lutron Qs Control Cable,10000.0,7000.0
18/4-GY,SCP-184 Speaker Cable 305m (Grey),13664.6,9565.22
LUT-GREEN,SCP-Control/Keypad Blue W/Green 305M,10000.0,6900.0
920146-0-0,SCREW DOGLEG PHANTOM S-SERIE,1730.4299999999998,1038.26
FI4-0S0BKP-00,SCREWLESS FACEPLATE: FOUR GANG (BLACK),430.43,344.34999999999997
FI4-0S0LAP-00,SCREWLESS FACEPLATE: FOUR GANG (LIGHT ALMOND),430.43,344.34999999999997
FI4-0S0SWP-00,SCREWLESS FACEPLATE: FOUR GANG (SNOW WHITE),430.43,344.34999999999997
FI1-0S0BKP-01,SCREWLESS FACEPLATE: SINGLE GANG (BLACK),172.17,137.74
FI1-0S0LAP-01,SCREWLESS FACEPLATE: SINGLE GANG (LIGHT ALMOND),172.17,137.74
FI1-0S0SWP-01,SCREWLESS FACEPLATE: SINGLE GANG (SNOW WHITE),172.17,137.74
FI3-0S0BKP-00,SCREWLESS FACEPLATE: THREE GANG (BLACK),322.61,258.09
FI3-0S0LAP-00,SCREWLESS FACEPLATE: THREE GANG (LIGHT ALMOND),322.61,258.09
FI3-0S0SWP-01,SCREWLESS FACEPLATE: THREE GANG (SNOW WHITE),322.61,258.09
FI2-0S0BKP-00,SCREWLESS FACEPLATE: TWO GANG (BLACK),255.65,204.53
FI2-0S0LAP-00,SCREWLESS FACEPLATE: TWO GANG (LIGHT ALMOND),214.78,171.82999999999998
FI2-0S0SWP-01,SCREWLESS FACEPLATE: TWO GANG (SNOW WHITE),214.78,171.82999999999998
CH22-12,"SEAGATE 8TB HDD Surveillance Storage SkyHawk AI Drive 3.5"" Size SATA Price Subject to change without prior notice",8124.285714285709,5687.0
CLI-10K4IN-00,SENSOR MODULE WITH FOUR 10K THERMISTOR INPUTS,7924.349999999999,4754.61
CLI-1WIRE2-00,SENSOR MODULE WITH TWO 1-WIRE SENSOR INTERFACES,7924.349999999999,4754.61
SAK-1000-00,SERIAL CONTROL TERMINATION ADAPTER KIT,1493.04,895.8299999999999
CAB-C-64504WMF,SERVER CABINET 4U WALL MOUNT,1883.55,1299.0
CAB-C-64506WMF,SERVER CABINET 6U WALL MOUNT,2173.5499999999997,1499.0
CAB-C-64509WMF,SERVER CABINET 9U WALL MOUNT,2814.45,1941.0
CBL-SFPDACM2-00,SFP+ DIRECT ATTACH COPPER CABLE (2 METERS) - FOR USE WITH PROAV,1169.57,701.74
SHA-B5BA-00,SHADE COUPLER (BLACK ALUMINUM),6766.089999999999,5412.87
SHA-B5BK-00,SHADE COUPLER (BLACK),3596.52,2877.22
SHA-B5SA-00,SHADE COUPLER (SILVER ALUMINUM),6766.089999999999,5412.87
SHA-B5WH-00,SHADE COUPLER (WHITE),3596.52,2877.22
SHA-W1000-00,SHADE OR LOW VOLTAGE KEYPAD WIRE 1000FT SPOOL,26160.870000000003,20928.7
SHA-PMOD5G-00,SHADE POWER MODULE FOR GEIGER WIRED MOTORS,18672.170000000002,11203.310000000001
SHA-T8FT7PK-00,SHADE TUBE 8FT 7 PACK,9686.96,7749.57
CRYSTAL-4-SH-BG,SIM2 Crystal4S Video Projector (Black),384434.78,309470.0
CRYSTAL-4-SH-WG,SIM2 Crystal4S Video Projector (White),405130.43000000005,326130.0
DTV-S,SIM2 Domino TV Laser Projector (Black),191304.35,154000.0
DOMINO4H,SIM2 Domino4 H (Black),274782.61000000004,221200.0
UNIEXTUBEC1MB,SIM2 Ex Tube UNIBRK 400-600 (Black),4173.91,3840.0
UNIEXTUBE2MB,SIM2 Ex Tube UNIBRK 700-110 (Black),4173.91,3840.0
BRKT4,SIM2 Nero4S Bracket,14695.65,13520.0
NERO4-S,SIM2 Nero4S Video Projector (Black),769565.2200000001,619500.0
UNIBRKMB-SH,SIM2 Univ Bracket C4SH (Black),11565.220000000001,10640.0
SIM2XTV100,SIM2 XTV Screen 100,105391.3,84840.0
SIM2XTV110,SIM2 XTV Screen 110,126782.61000000002,102060.0
SIM2XTV120,SIM2 XTV Screen 120,142260.87,114520.0
SIM2XTV92,SIM2 XTV Screen 92,98869.57,79590.0
REM-1100I-00,SINGLE ROOM REMOTE TOUCH SCREEN END OF LIFE,14362.61,8617.57
SHA-POWSINGLE-00,SINGLE SHADE POWER SUPPLY,4020.87,2412.5299999999997
S-LCRDM-MK2,SKETCH LCR-DM MK2,21254.780000000002,12752.87
CLI-SLAB1-00,SLAB REMOTE SENSOR,2969.5699999999997,1781.7399999999998
MNT-STUDIO55WS-TV-00,SMART AUDIO SOUNDBAR TV MOUNT,1969.57,1378.6999999999998
PKG-SASWSUB2B-00,SMART AUDIO SOUNDBAR WITH 2 WISA SUBS (BLACK),67670.43000000001,47369.310000000005
PKG-SASWSUB2W-00,SMART AUDIO SOUNDBAR WITH 2 WISA SUBS (WHITE),67670.43000000001,47369.310000000005
PKG-SASWSUB1B-00,SMART AUDIO SOUNDBAR WITH WISA SUB (BLACK),54136.520000000004,37895.57
PKG-SASWSUB1W-00,SMART AUDIO SOUNDBAR WITH WISA SUB (WHITE),54136.520000000004,37895.57
HST-STUDIO55WS-SUR-10,SMART AUDIO WISA SOUNDBAR 55,43605.22,30523.66
HST-STUDIO55WS-SUR-00,SMART AUDIO WISA SOUNDBAR 55,37791.3,26453.920000000002
SPK-S1WSB-00,SMART AUDIO WISA SUB 1 (BLACK),21862.61,15303.83
SPK-S1WSW-00,SMART AUDIO WISA SUB 1 (WHITE),21862.61,15303.83
SPK-SUR3WSB-00,SMART AUDIO WISA SURROUND SPEAKERS (BLACK),21862.61,15303.83
SPK-SUR3WSW-00,SMART AUDIO WISA SURROUND SPEAKERS (WHITE),21862.61,15303.83
SHR-2000-00,SMART HOST RACK MOUNTABLE,11869.57,7121.74
SSC-P025-11,SMARTCONTROL 25 WITH POE,62675.65,37605.4
SEM-150A1-00,SMARTENERGY SENSOR 150A (1 PACK),3446.9599999999996,2757.5699999999997
SEM-150A5-00,SMARTENERGY SENSOR 150A (5 PACK),17235.65,13788.53
SEM-020A5-00,SMARTENERGY SENSOR 20A (5 PACK),5375.65,4300.53
SEM-250A1-00,SMARTENERGY SENSOR 250A (1 PACK),3446.9599999999996,2757.5699999999997
SEM-400A1-00,SMARTENERGY SENSOR 400A (1 PACK),3446.9599999999996,2757.5699999999997
SEM-050A5-00,SMARTENERGY SENSOR 50A (5 PACK),8617.39,6893.919999999999
SEM-600A1-00,SMARTENERGY SENSOR 600A (1 PACK),3446.9599999999996,2757.5699999999997
SEM-VT01-00,SMARTENERGY VOLTAGE SENSOR,4308.7,3446.9599999999996
HCX-SLN501-00,SMARTLINK HDBASET EXTENDER SET,10852.17,6511.3099999999995
M21F-90S,SNGLE RIGHT ANGLE RCA ADAPTER,738.26,0.0
93542,SONAMP DSP 2-150 MKIII,44800.0,26880.0
93171,SONAMP DSP 8-130 MKII EU,84616.52,50769.92
93050,SONANCE 1/2IN GYP MP AS  MEDIUM SQUARE,9063.48,5438.089999999999
93045,SONANCE 1/2IN GYP MP AS DISCREET ROUND,6214.78,3728.87
93046,SONANCE 1/2IN GYP MP AS DISCREET SQUARE,6214.78,3728.87
93049,SONANCE 1/2IN GYP MP AS MEDIUM ROUND,9063.48,5438.089999999999
92925,SONANCE 19 GROUND STAKE,1812.1699999999998,1087.31
93051,SONANCE 5/8IN GYP MP AS  MEDIUM ROUND,9063.48,5438.089999999999
93052,SONANCE 5/8IN GYP MP AS  MEDIUM SQUARE,9063.48,5438.089999999999
93047,SONANCE 5/8IN GYP MP AS DISCREET ROUND,6214.78,3728.87
93048,SONANCE 5/8IN GYP MP AS DISCREET SQUARE,6214.78,3728.87
93053,SONANCE 5/8IN SOLID SURFACE  AS DISCREET RS (One mounting platform for both round & square),6214.78,3728.87
